Order ID;Order Date;Customer Name;Phone;Mail;Segment;Country;City;State;Postal Code;Region;Category;Product Name;Sales;Quantity
CA-2016-145583;13/10/2016;Lena Creighton;+956 66145583;LeCreighton@superstore.com;Consumer;United States;Roseville;California;95661;West;Office Supplies;Sanford Colorific Colored Pencils, 12/Box;11,52;4
CA-2016-145583;13/10/2016;Lena Creighton;+956 66145583;LeCreighton@superstore.com;Consumer;United States;Roseville;California;95661;West;Office Supplies;Ideal Clamps;4,02;2
CA-2016-145583;13/10/2016;Lena Creighton;+956 66145583;LeCreighton@superstore.com;Consumer;United States;Roseville;California;95661;West;Office Supplies;GBC Wire Binding Strips;76,176;3
CA-2016-145583;13/10/2016;Lena Creighton;+956 66145583;LeCreighton@superstore.com;Consumer;United States;Roseville;California;95661;West;Office Supplies;Fiskars Softgrip Scissors;65,88;6
CA-2016-145583;13/10/2016;Lena Creighton;+956 66145583;LeCreighton@superstore.com;Consumer;United States;Roseville;California;95661;West;Furniture;Longer-Life Soft White Bulbs;43,12;14
CA-2016-110366;5/9/2016;Jonathan Doherty;+191 14010366;JoDoherty@superstore.com;Corporate;United States;Philadelphia;Pennsylvania;19140;East;Furniture;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82,8;2
CA-2017-106180;18/9/2017;Sally Hughsby;+941 12206180;SaHughsby@superstore.com;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Newell 343;8,82;3
CA-2017-106180;18/9/2017;Sally Hughsby;+941 12206180;SaHughsby@superstore.com;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Convenience Packs of Business Envelopes;10,86;3
CA-2017-106180;18/9/2017;Sally Hughsby;+941 12206180;SaHughsby@superstore.com;Corporate;United States;San Francisco;California;94122;West;Office Supplies;Xerox 1911;143,7;3
CA-2017-155376;22/12/2017;Sandra Glassco;+640 05555376;SaGlassco@superstore.com;Consumer;United States;Independence;Missouri;64055;Central;Office Supplies;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839,43;3
CA-2015-110744;7/9/2015;Helen Andreada;+911 10410744;HeAndreada@superstore.com;Consumer;United States;Pasadena;California;91104;West;Office Supplies;Safco Industrial Wire Shelving;671,93;7
CA-2014-110072;22/10/2014;Maureen Gastineau;+430 05510072;MaGastineau@superstore.com;Home Office;United States;Newark;Ohio;43055;East;Furniture;"Seth Thomas 14"" Putty-Colored Wall Clock";93,888;4
CA-2016-114489;5/12/2016;Justin Ellison;+531 13214489;JuEllison@superstore.com;Corporate;United States;Franklin;Wisconsin;53132;Central;Technology;Plantronics Cordless Phone Headset with In-line Volume - M214C;384,45;11
CA-2016-114489;5/12/2016;Justin Ellison;+531 13214489;JuEllison@superstore.com;Corporate;United States;Franklin;Wisconsin;53132;Central;Technology;Anker Astro 15000mAh USB Portable Charger;149,97;3
CA-2016-114489;5/12/2016;Justin Ellison;+531 13214489;JuEllison@superstore.com;Corporate;United States;Franklin;Wisconsin;53132;Central;Furniture;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84;8
CA-2016-114489;5/12/2016;Justin Ellison;+531 13214489;JuEllison@superstore.com;Corporate;United States;Franklin;Wisconsin;53132;Central;Office Supplies;GBC Prestige Therm-A-Bind Covers;171,55;5
CA-2016-158834;13/3/2016;Tamara Willingham;+852 25458834;TaWillingham@superstore.com;Home Office;United States;Scottsdale;Arizona;85254;West;Office Supplies;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157,92;5
CA-2016-158834;13/3/2016;Tamara Willingham;+852 25458834;TaWillingham@superstore.com;Home Office;United States;Scottsdale;Arizona;85254;West;Technology;Jabra BIZ 2300 Duo QD Duo Corded Headset;203,184;2
CA-2015-124919;31/5/2015;Stephanie Phelps;+951 12324919;StPhelps@superstore.com;Corporate;United States;San Jose;California;95123;West;Office Supplies;Southworth 25% Cotton Antique Laid Paper & Envelopes;58,38;7
CA-2015-124919;31/5/2015;Stephanie Phelps;+951 12324919;StPhelps@superstore.com;Corporate;United States;San Jose;California;95123;West;Office Supplies;Xerox 1883;105,52;4
CA-2015-124919;31/5/2015;Stephanie Phelps;+951 12324919;StPhelps@superstore.com;Corporate;United States;San Jose;California;95123;West;Office Supplies;Tenex Personal Project File with Scoop Front Design, Black;80,88;6
CA-2015-118948;28/5/2015;Neil Knudson;+981 10518948;NeKnudson@superstore.com;Home Office;United States;Seattle;Washington;98105;West;Office Supplies;Newell 311;6,63;3
CA-2014-104269;1/3/2014;Dave Brooks;+981 11504269;DaBrooks@superstore.com;Consumer;United States;Seattle;Washington;98115;West;Furniture;Global Deluxe High-Back Manager's Chair;457,568;2
CA-2016-114104;20/11/2016;Nora Paige;+730 03414104;NoPaige@superstore.com;Consumer;United States;Edmond;Oklahoma;73034;Central;Office Supplies;Avery 519;14,62;2
CA-2016-114104;20/11/2016;Nora Paige;+730 03414104;NoPaige@superstore.com;Consumer;United States;Edmond;Oklahoma;73034;Central;Technology;Avaya 5420 Digital phone;944,93;7
CA-2016-162733;11/5/2016;Ted Trevino;+900 04562733;TeTrevino@superstore.com;Consumer;United States;Los Angeles;California;90045;West;Office Supplies;Xerox 1920;5,98;1
CA-2015-119697;28/12/2015;Eric Murdock;+191 13419697;ErMurdock@superstore.com;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Technology;Lenovo 17-Key USB Numeric Keypad;54,384;2
CA-2016-154508;16/11/2016;Ruben Dartt;+882 22054508;RuDartt@superstore.com;Consumer;United States;Carlsbad;New Mexico;88220;West;Office Supplies;Staple envelope;28,4;5
CA-2016-113817;7/11/2016;Max Jones;+981 11513817;MaJones@superstore.com;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Wilson Jones International Size A4 Ring Binders;27,68;2
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;BIC Brite Liner Highlighters;9,936;3
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Technology;Lexmark MX611dhe Monochrome Laser Printer;8159,952;8
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Space Solutions HD Industrial Steel Shelving.;275,928;3
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Furniture;SAFCO Arco Folding Chair;1740,06;9
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Sanford Liquid Accent Highlighters;32,064;6
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Office Supplies;Kensington 7 Outlet MasterPiece Power Center;177,98;5
CA-2014-139892;8/9/2014;Becky Martin;+782 20739892;BeMartin@superstore.com;Consumer;United States;San Antonio;Texas;78207;Central;Technology;JBL Micro Wireless Portable Bluetooth Speaker;143,976;3
CA-2014-118962;5/8/2014;Chad Sievert;+900 00418962;ChSievert@superstore.com;Consumer;United States;Los Angeles;California;90004;West;Office Supplies;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20,94;3
CA-2014-118962;5/8/2014;Chad Sievert;+900 00418962;ChSievert@superstore.com;Consumer;United States;Los Angeles;California;90004;West;Office Supplies;Xerox 1913;110,96;2
CA-2014-118962;5/8/2014;Chad Sievert;+900 00418962;ChSievert@superstore.com;Consumer;United States;Los Angeles;California;90004;West;Furniture;Global Value Steno Chair, Gray;340,144;7
US-2014-100853;14/9/2014;Jennifer Braxton;+606 62300853;JeBraxton@superstore.com;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52,448;2
US-2014-100853;14/9/2014;Jennifer Braxton;+606 62300853;JeBraxton@superstore.com;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Avery 51;20,16;4
US-2017-152366;21/4/2017;Shirley Jackson;+770 03652366;ShJackson@superstore.com;Consumer;United States;Houston;Texas;77036;Central;Office Supplies;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97,264;4
US-2015-101511;21/11/2015;Joel Eaton;+430 05501511;JoEaton@superstore.com;Consumer;United States;Newark;Ohio;43055;East;Furniture;Padded Folding Chairs, Black, 4/Carton;396,802;7
US-2015-101511;21/11/2015;Joel Eaton;+430 05501511;JoEaton@superstore.com;Consumer;United States;Newark;Ohio;43055;East;Office Supplies;Acme Rosewood Handle Letter Opener;15,88;5
CA-2015-137225;15/12/2015;Jim Kriz;+100 00937225;JiKriz@superstore.com;Home Office;United States;New York City;New York;10009;East;Office Supplies;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3,28;1
CA-2014-166191;5/12/2014;David Kendrick;+625 52166191;DaKendrick@superstore.com;Corporate;United States;Decatur;Illinois;62521;Central;Office Supplies;Tenex File Box, Personal Filing Tote with Lid, Black;24,816;2
CA-2014-166191;5/12/2014;David Kendrick;+625 52166191;DaKendrick@superstore.com;Corporate;United States;Decatur;Illinois;62521;Central;Technology;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";408,744;7
CA-2014-158274;19/11/2014;Robert Marley;+712 20358274;RoMarley@superstore.com;Home Office;United States;Monroe;Louisiana;71203;South;Technology;AT&T TR1909W;503,96;4
CA-2014-158274;19/11/2014;Robert Marley;+712 20358274;RoMarley@superstore.com;Home Office;United States;Monroe;Louisiana;71203;South;Technology;Nokia Lumia 521 (T-Mobile);149,95;5
CA-2014-158274;19/11/2014;Robert Marley;+712 20358274;RoMarley@superstore.com;Home Office;United States;Monroe;Louisiana;71203;South;Technology;HP Standard 104 key PS/2 Keyboard;29;2
CA-2016-105018;28/11/2016;Sally Knutson;+682 82405018;SaKnutson@superstore.com;Consumer;United States;Fairfield;Connecticut;6824;East;Office Supplies;Avery Poly Binder Pockets;7,16;2
CA-2014-123260;26/8/2014;Frank Merwin;+900 03223260;FrMerwin@superstore.com;Home Office;United States;Los Angeles;California;90032;West;Technology;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,8;8
CA-2016-157000;16/7/2016;Alice McCarthy;+750 05157000;AlMcCarthy@superstore.com;Corporate;United States;Grand Prairie;Texas;75051;Central;Office Supplies;Personal Filing Tote with Lid, Black/Gray;37,224;3
CA-2016-157000;16/7/2016;Alice McCarthy;+750 05157000;AlMcCarthy@superstore.com;Corporate;United States;Grand Prairie;Texas;75051;Central;Office Supplies;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,016;3
CA-2015-102281;12/10/2015;Mark Packer;+100 03502281;MaPacker@superstore.com;Home Office;United States;New York City;New York;10035;East;Furniture;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,136;4
CA-2015-102281;12/10/2015;Mark Packer;+100 03502281;MaPacker@superstore.com;Home Office;United States;New York City;New York;10035;East;Technology;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76;6
CA-2015-102281;12/10/2015;Mark Packer;+100 03502281;MaPacker@superstore.com;Home Office;United States;New York City;New York;10035;East;Office Supplies;Xerox 205;51,84;8
CA-2015-102281;12/10/2015;Mark Packer;+100 03502281;MaPacker@superstore.com;Home Office;United States;New York City;New York;10035;East;Furniture;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626,352;3
CA-2015-102281;12/10/2015;Mark Packer;+100 03502281;MaPacker@superstore.com;Home Office;United States;New York City;New York;10035;East;Office Supplies;4009 Highlighters by Sanford;19,9;5
CA-2015-131457;31/10/2015;Mary Zewe;+923 37431457;MaZewe@superstore.com;Corporate;United States;Redlands;California;92374;West;Office Supplies;Poly String Tie Envelopes;14,28;7
CA-2014-140004;21/3/2014;Cassandra Brandow;+450 01140004;CaBrandow@superstore.com;Consumer;United States;Hamilton;Ohio;45011;East;Office Supplies;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2
CA-2014-140004;21/3/2014;Cassandra Brandow;+450 01140004;CaBrandow@superstore.com;Consumer;United States;Hamilton;Ohio;45011;East;Office Supplies;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3
CA-2017-107720;6/11/2017;Valerie Mitchum;+709 09007720;VaMitchum@superstore.com;Home Office;United States;Westfield;New Jersey;7090;East;Office Supplies;Decoflex Hanging Personal Folder File;46,26;3
US-2017-124303;6/7/2017;Fred Hopkins;+191 12024303;FrHopkins@superstore.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;2
US-2017-124303;6/7/2017;Fred Hopkins;+191 12024303;FrHopkins@superstore.com;Corporate;United States;Philadelphia;Pennsylvania;19120;East;Office Supplies;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,056;3
CA-2017-105074;24/6/2017;Maria Bertelson;+443 31205074;MaBertelson@superstore.com;Consumer;United States;Akron;Ohio;44312;East;Office Supplies;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,744;3
CA-2014-133690;3/8/2014;Bruce Stewart;+802 21933690;BrStewart@superstore.com;Consumer;United States;Denver;Colorado;80219;West;Furniture;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,75;2
CA-2014-133690;3/8/2014;Bruce Stewart;+802 21933690;BrStewart@superstore.com;Consumer;United States;Denver;Colorado;80219;West;Office Supplies;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,6;1
US-2017-116701;17/12/2017;Logan Currie;+752 22016701;LoCurrie@superstore.com;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Eureka Sanitaire  Commercial Upright;66,284;2
CA-2017-126382;3/6/2017;Heather Kirkland;+370 06426382;HeKirkland@superstore.com;Corporate;United States;Franklin;Tennessee;37064;South;Furniture;Eldon 200 Class Desk Accessories, Burgundy;35,168;7
CA-2017-108329;9/12/2017;Laurel Elliston;+906 60408329;LaElliston@superstore.com;Consumer;United States;Whittier;California;90604;West;Technology;Nortel Business Series Terminal T7208 Digital phone;444,768;4
CA-2017-135860;1/12/2017;Joseph Holt;+486 60135860;JoHolt@superstore.com;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Tennsco Lockers, Gray;83,92;4
CA-2017-135860;1/12/2017;Joseph Holt;+486 60135860;JoHolt@superstore.com;Consumer;United States;Saginaw;Michigan;48601;Central;Technology;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,98;2
CA-2017-135860;1/12/2017;Joseph Holt;+486 60135860;JoHolt@superstore.com;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Avery Durable Slant Ring Binders, No Labels;15,92;4
CA-2017-135860;1/12/2017;Joseph Holt;+486 60135860;JoHolt@superstore.com;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Advantus Push Pins, Aluminum Head;52,29;9
CA-2017-135860;1/12/2017;Joseph Holt;+486 60135860;JoHolt@superstore.com;Consumer;United States;Saginaw;Michigan;48601;Central;Office Supplies;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,99;1
CA-2015-101007;9/2/2015;Michael Stewart;+752 22001007;MiStewart@superstore.com;Corporate;United States;Dallas;Texas;75220;Central;Technology;Memorex Micro Travel Drive 8 GB;20,8;2
CA-2015-146262;2/1/2015;Victoria Wilson;+442 25646262;ViWilson@superstore.com;Corporate;United States;Medina;Ohio;44256;East;Office Supplies;Avery 505;23,68;2
CA-2015-146262;2/1/2015;Victoria Wilson;+442 25646262;ViWilson@superstore.com;Corporate;United States;Medina;Ohio;44256;East;Furniture;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452,45;5
CA-2015-146262;2/1/2015;Victoria Wilson;+442 25646262;ViWilson@superstore.com;Corporate;United States;Medina;Ohio;44256;East;Technology;Speck Products Candyshell Flip Case;62,982;3
CA-2015-146262;2/1/2015;Victoria Wilson;+442 25646262;ViWilson@superstore.com;Corporate;United States;Medina;Ohio;44256;East;Technology;Cisco 9971 IP Video Phone Charcoal;1188;9
CA-2015-146262;2/1/2015;Victoria Wilson;+442 25646262;ViWilson@superstore.com;Corporate;United States;Medina;Ohio;44256;East;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89,584;2
CA-2016-130162;28/10/2016;Jonathan Howell;+900 03230162;JoHowell@superstore.com;Consumer;United States;Los Angeles;California;90032;West;Office Supplies;Personal Filing Tote with Lid, Black/Gray;93,06;6
CA-2016-130162;28/10/2016;Jonathan Howell;+900 03230162;JoHowell@superstore.com;Consumer;United States;Los Angeles;California;90032;West;Technology;Adtran 1202752G1;302,376;3
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;OIC Bulk Pack Metal Binder Clips;5,584;2
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22,704;6
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Ibico Standard Transparent Covers;19,776;4
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Furniture;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Technology;Swingline SM12-08 MicroCut Jam Free Shredder;479,988;4
CA-2015-169397;24/12/2015;Joni Blumstein;+430 01769397;JoBlumstein@superstore.com;Consumer;United States;Dublin;Ohio;43017;East;Office Supplies;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27,168;2
CA-2015-163055;9/8/2015;David Smith;+482 22763055;DaSmith@superstore.com;Corporate;United States;Detroit;Michigan;48227;Central;Office Supplies;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;2,2;1
CA-2015-163055;9/8/2015;David Smith;+482 22763055;DaSmith@superstore.com;Corporate;United States;Detroit;Michigan;48227;Central;Furniture;Bevis 36 x 72 Conference Tables;622,45;5
CA-2015-163055;9/8/2015;David Smith;+482 22763055;DaSmith@superstore.com;Corporate;United States;Detroit;Michigan;48227;Central;Office Supplies;Rogers Deluxe File Chest;21,98;1
